customerID,DeviceProtection_No internet service,OnlineBackup_No internet service,OnlineSecurity_No internet service,InternetService_No,InternetService_Fiber optic,TechSupport_No,OnlineSecurity_No,PaymentMethod_Electronic check,Contract_Two year,Contract_Month-to-month,churn,MonthlyCharges,tenure
7774-OJSXI,0,0,0,0,1,1,1,1,0,0,1,103.45,31
7786-WBJYI,0,0,0,0,1,1,1,0,0,1,1,77.95,4
0136-IFMYD,0,0,0,0,1,0,1,1,1,0,0,109.95,69
5144-TVGLP,0,0,0,0,1,1,1,1,0,1,0,94.75,38
9643-AVVWI,0,0,0,0,1,0,1,1,0,1,0,80.0,3
0253-ZTEOB,0,0,0,0,0,0,1,1,1,0,0,79.65,48
9885-CSMWE,0,0,0,0,1,1,1,1,0,1,1,78.45,1
2402-TAIRZ,0,0,0,0,1,1,1,1,0,0,0,80.05,37
9659-ZTWSM,0,0,0,0,1,0,1,0,0,0,0,107.35,66
8058-JMEQO,0,0,0,0,1,1,1,1,0,1,1,84.45,9
5043-TRZWM,0,0,0,0,1,1,1,1,0,1,0,75.55,1
0697-ZMSWS,0,0,0,0,1,1,1,1,0,1,1,85.65,4
9494-BDNNC,0,0,0,0,1,1,1,1,0,0,0,95.3,66
8276-MQBYC,0,0,0,0,1,1,1,1,0,1,1,97.8,51
0337-CNPZE,0,0,0,0,1,1,1,1,0,1,1,106.3,41
0840-DFEZH,0,0,0,0,1,1,1,1,0,1,0,75.35,7
1513-XNPPH,0,0,0,0,1,0,1,1,0,1,1,89.4,12
8690-ZVLCL,0,0,0,0,0,0,0,0,1,0,0,88.0,68
6015-VVHHE,0,0,0,0,1,1,1,0,0,1,1,83.15,5
1335-HQMKX,0,0,0,0,1,1,1,1,0,0,0,101.35,72
2545-EBUPK,0,0,0,0,1,1,1,1,0,1,0,84.05,2
2172-EJXVF,0,0,0,0,1,1,1,1,0,0,0,105.9,71
0897-FEGMU,0,0,0,0,1,1,1,1,0,1,1,99.5,11
9124-LHCJQ,0,0,0,0,1,1,1,0,0,1,1,85.45,1
4536-PLEQY,0,0,0,0,1,1,1,0,0,1,0,85.05,12
8871-JLMHM,0,0,0,0,1,0,1,0,1,0,0,90.2,68
0689-NKYLF,0,0,0,0,1,1,1,1,0,1,1,83.2,13
5519-YLDGW,0,0,0,0,1,1,0,1,0,1,1,103.9,21
1855-AGAWH,0,0,0,0,1,1,1,1,0,0,0,93.8,31
7109-CQYUZ,0,0,0,0,0,0,0,0,1,0,0,89.25,52
1370-GGAWX,0,0,0,0,1,1,1,1,0,0,0,94.15,46
2883-ILGWO,0,0,0,0,1,0,1,0,0,1,0,104.9,57
2516-VQRRV,0,0,0,0,1,1,1,0,0,1,1,75.45,2
5766-FTRTS,0,0,0,0,0,0,0,0,1,0,0,84.45,72
5178-LMXOP,0,0,0,0,1,1,1,1,0,1,1,95.1,1
8879-ZKJOF,0,0,0,0,0,0,0,0,0,0,0,79.85,41
8185-UPYBR,0,0,0,0,1,1,1,1,0,1,1,75.5,6
7526-BEZQB,0,0,0,0,1,1,1,1,0,1,1,96.05,12
4683-WYDOU,0,0,0,0,1,0,1,0,1,0,0,107.6,62
6794-HKIAJ,0,0,0,0,1,1,0,0,0,1,0,90.7,62
5578-NKCXI,0,0,0,0,1,1,0,0,0,0,0,99.25,58
1642-HMARX,0,0,0,0,0,0,0,1,1,0,0,91.7,68
3096-WPXBT,0,0,0,0,1,1,0,0,0,0,0,100.7,61
8434-PNQZX,0,0,0,0,0,0,1,0,1,0,0,78.45,42
5950-AAAGJ,0,0,0,0,1,1,1,0,0,1,0,84.3,18
4951-UKAAQ,0,0,0,0,1,1,1,1,0,1,1,88.95,4
0744-GKNGE,0,0,0,0,1,0,0,0,0,1,0,86.8,64
4806-DXQCE,0,0,0,0,1,0,0,1,1,0,0,113.65,70
7056-IMHCC,0,0,0,0,1,1,1,1,0,1,1,101.9,53
5294-DMSFH,0,0,0,0,1,1,1,0,0,1,0,87.8,29
1625-JAIIY,0,0,0,0,1,1,1,1,0,0,1,83.0,68
4176-FXYBO,0,0,0,0,1,1,0,1,0,1,0,109.55,54
1063-DHQJF,0,0,0,0,1,0,1,0,1,0,0,92.15,69
6719-FGEDO,0,0,0,0,1,0,0,0,1,0,0,97.0,72
4112-LUEIZ,0,0,0,0,1,1,1,1,0,1,1,89.5,10
9919-KNPOO,0,0,0,0,1,1,1,1,0,1,0,94.3,21
8749-JMNKX,0,0,0,0,1,1,0,0,0,1,1,93.8,51
9391-LMANN,0,0,0,0,1,1,0,1,0,0,0,95.95,53
2430-USGXP,0,0,0,0,1,1,1,1,0,1,1,101.05,24
8174-TBVCF,0,0,0,0,0,0,0,0,1,0,0,94.8,70
1698-XFZCI,0,0,0,0,1,1,0,1,0,0,0,107.75,61
5955-ERIHD,0,0,0,0,1,1,1,1,0,1,1,94.7,18
0917-EZOLA,0,0,0,0,1,1,1,0,1,0,1,104.15,72
3508-VLHCZ,0,0,0,0,0,0,0,0,1,0,0,90.55,71
0468-YRPXN,0,0,0,0,1,0,1,0,0,1,0,98.8,29
5996-NRVXR,0,0,0,0,1,0,0,0,0,0,0,98.15,40
7047-FWEYA,0,0,0,0,1,0,1,1,0,0,0,103.15,46
2000-MPKCA,0,0,0,0,1,1,0,1,0,0,0,107.75,58
9762-YAQAA,0,0,0,0,1,1,1,0,0,0,0,81.4,39
5473-KHBPS,0,0,0,0,1,1,1,0,0,0,0,95.7,52
0100-DUVFC,0,0,0,0,1,1,1,1,0,0,0,104.8,70
0326-VDYXE,0,0,0,0,1,1,1,1,0,0,0,97.65,70
7274-RTAPZ,0,0,0,0,1,1,1,1,0,1,1,90.55,1
0436-TWFFZ,0,0,0,0,0,0,0,0,1,0,0,85.25,67
0311-UNPFF,0,0,0,0,1,1,1,0,0,1,1,88.8,26
2669-OIDSD,0,0,0,0,1,0,1,0,0,1,0,100.05,48
3834-XUIFC,0,0,0,0,1,1,1,0,0,1,1,85.2,7
9576-SYUHJ,0,0,0,0,1,1,0,1,0,1,0,91.15,37
0410-IPFTY,0,0,0,0,1,1,1,0,0,1,0,83.85,31
8414-MYSHR,0,0,0,0,1,1,1,1,0,1,1,91.4,5
9402-ORRAH,0,0,0,0,1,1,1,1,0,1,0,91.5,15
4840-ORQXB,0,0,0,0,1,1,1,1,0,1,0,104.75,56
7599-FKVXZ,0,0,0,0,1,0,1,0,0,1,1,106.15,42
3982-DQLUS,0,0,0,0,1,1,0,1,0,1,0,85.75,65
3756-VNWDH,0,0,0,0,1,1,0,1,0,0,0,100.75,65
7673-LPRNY,0,0,0,0,0,1,0,1,0,0,0,78.55,23
4465-VDKIQ,0,0,0,0,1,1,1,1,0,1,0,77.8,18
2921-XWDJH,0,0,0,0,1,1,0,1,0,1,0,83.45,38
2558-BUOZZ,0,0,0,0,1,1,0,0,0,0,0,94.8,47
0975-UYDTX,0,0,0,0,0,0,0,0,0,0,0,90.1,26
5569-KGJHX,0,0,0,0,1,1,1,0,0,1,1,85.35,9
4988-IQIGL,0,0,0,0,1,1,1,1,0,1,1,75.35,1
7730-IUTDZ,0,0,0,0,1,1,0,1,0,1,1,75.2,43
5443-SCMKX,0,0,0,0,1,1,1,1,0,0,0,94.3,58
8295-KMENE,0,0,0,0,0,0,0,0,1,0,0,76.45,59
9821-BESNZ,0,0,0,0,1,0,1,1,0,0,0,104.25,66
2916-BQZLN,0,0,0,0,1,1,0,1,0,1,0,84.75,19
2368-GAKKQ,0,0,0,0,1,0,0,0,1,0,0,113.65,70
3199-XGZCY,0,0,0,0,1,1,1,1,0,1,0,75.25,8
6993-YCOBK,0,0,0,0,1,0,0,1,1,0,0,110.6,60
0748-RDGGM,0,0,0,0,1,0,0,0,0,0,1,109.5,70
5019-GQVCR,0,0,0,0,1,1,1,1,0,1,0,84.85,43
0378-CJKPV,0,0,0,0,1,0,0,0,1,0,0,112.1,72
4706-AXVKM,0,0,0,0,1,1,1,0,0,1,1,84.8,11
5889-JTMUL,0,0,0,0,1,1,1,1,0,1,1,95.05,50
2165-VOEGB,0,0,0,0,1,0,0,0,0,0,1,105.2,46
3612-YUNGG,0,0,0,0,1,0,1,0,1,0,0,109.2,64
2254-DLXRI,0,0,0,0,1,1,1,0,0,1,0,79.15,1
9028-LIHRP,0,0,0,0,1,0,0,0,1,0,0,100.2,71
1053-MXTTK,0,0,0,0,1,0,0,0,1,0,0,108.65,72
0853-TWRVK,0,0,0,0,1,0,0,0,1,0,0,105.6,72
8914-RBTSB,0,0,0,0,1,1,1,1,0,1,1,93.8,31
6212-ATMLK,0,0,0,0,1,1,1,1,0,1,0,95.7,50
8200-LGKSR,0,0,0,0,0,0,0,1,1,0,0,83.2,71
1568-BEKZM,0,0,0,0,0,0,0,0,1,0,0,90.05,70
0670-ANMUU,0,0,0,0,1,0,0,0,0,0,0,97.65,71
0963-ZBDRN,0,0,0,0,1,0,1,1,0,1,1,96.2,32
7594-RQHXR,0,0,0,0,1,1,1,1,0,1,1,79.6,1
6999-CHVCF,0,0,0,0,1,1,0,0,1,0,0,102.1,68
6331-EWIEB,0,0,0,0,1,1,1,1,0,1,1,85.25,20
8417-GSODA,0,0,0,0,1,1,1,0,0,0,0,92.2,28
5998-VVEJY,0,0,0,0,1,0,1,1,0,1,1,80.5,26
1624-NALOJ,0,0,0,0,1,1,1,1,0,1,1,89.8,5
6741-EGCBI,0,0,0,0,1,1,0,0,0,1,0,90.5,30
7820-ZYGNY,0,0,0,0,1,1,1,0,0,0,0,90.45,63
9677-AVKED,0,0,0,0,0,0,1,1,0,0,0,84.6,53
1670-SVOWZ,0,0,0,0,1,0,1,0,0,1,1,89.65,14
2227-JRSJX,0,0,0,0,1,0,1,0,0,1,0,99.15,21
1730-ZMAME,0,0,0,0,1,1,1,1,0,1,0,79.5,32
6080-TCMYC,0,0,0,0,1,1,1,1,0,1,0,81.2,40
6357-JJPQT,0,0,0,0,1,1,1,1,0,1,0,80.5,3
9552-TGUZV,0,0,0,0,1,1,0,0,0,1,0,75.0,8
5913-INRQV,0,0,0,0,1,0,0,0,0,0,0,90.15,34
6210-KBBPI,0,0,0,0,1,1,1,0,0,1,1,99.45,9
0133-BMFZO,0,0,0,0,1,0,0,1,0,1,1,86.25,2
7011-CVEUC,0,0,0,0,1,0,1,0,0,1,0,95.7,25
7925-PNRGI,0,0,0,0,0,0,0,0,0,1,0,81.3,45
8623-TMRBY,0,0,0,0,1,1,1,1,0,1,1,84.2,51
2623-DRYAM,0,0,0,0,1,1,1,1,0,0,0,101.75,70
3208-YPIOE,0,0,0,0,1,1,1,1,0,1,1,75.25,39
4488-KQFDT,0,0,0,0,1,1,1,1,0,0,0,103.95,61
2612-RANWT,0,0,0,0,1,1,1,0,0,1,1,100.15,12
5693-PIPCS,0,0,0,0,1,0,1,0,1,0,0,99.65,41
6900-PXRMS,0,0,0,0,1,1,1,1,0,1,1,105.75,26
8707-RMEZH,0,0,0,0,1,1,0,0,0,0,0,87.3,69
6479-VDGRK,0,0,0,0,0,0,0,0,1,0,0,85.3,72
3569-JFODW,0,0,0,0,0,0,0,0,1,0,0,90.95,72
9544-PYPSJ,0,0,0,0,1,1,1,0,0,1,0,96.1,62
2203-GHNWN,0,0,0,0,1,1,1,0,0,1,0,79.65,24
3258-SYSWS,0,0,0,0,1,0,0,0,1,0,0,113.8,72
0512-FLFDW,0,0,0,0,1,1,1,0,0,0,0,100.5,60
1771-OADNZ,0,0,0,0,1,1,1,1,0,1,1,95.9,29
2107-FBPTK,0,0,0,0,1,1,1,1,0,1,0,104.1,30
9738-QLWTP,0,0,0,0,1,0,1,1,0,0,0,81.9,39
9419-IPPBE,0,0,0,0,1,1,1,1,0,0,0,90.15,51
8751-EDEKA,0,0,0,0,1,1,1,0,0,1,0,89.9,28
0795-GMVQO,0,0,0,0,1,1,0,0,0,0,0,109.9,67
1142-IHLOO,0,0,0,0,1,1,1,0,0,0,0,87.55,51
4633-MKHYU,0,0,0,0,1,1,1,0,0,1,0,88.4,9
1545-JFUML,0,0,0,0,1,1,0,1,1,0,0,99.0,71
3194-ORPIK,0,0,0,0,1,1,1,0,0,1,1,84.4,50
7826-VVKWT,0,0,0,0,1,1,1,1,1,0,0,96.55,24
2587-EKXTS,0,0,0,0,1,1,0,1,0,1,0,111.5,44
8816-VXNZD,0,0,0,0,1,1,1,1,0,1,1,75.1,1
1723-HKXJQ,0,0,0,0,1,1,1,1,0,1,1,101.75,42
6473-ULUHT,0,0,0,0,0,0,0,1,0,1,0,84.9,16
4433-JCGCG,0,0,0,0,1,1,1,1,0,1,1,101.0,46
2842-BCQGE,0,0,0,0,1,1,1,0,0,1,0,75.35,43
5899-MQZZL,0,0,0,0,1,1,1,0,0,1,1,75.0,13
6849-OYAMU,0,0,0,0,1,0,1,0,0,0,1,100.0,19
5312-UXESG,0,0,0,0,1,1,1,0,0,1,0,98.05,41
1150-WFARN,0,0,0,0,1,0,0,0,1,0,1,108.75,67
6088-BXMRG,0,0,0,0,1,1,1,1,0,1,0,98.85,32
4821-SJHJV,0,0,0,0,1,1,0,1,0,1,0,89.6,32
7346-MEDWM,0,0,0,0,1,1,1,1,0,1,0,83.25,59
4818-QIUFN,0,0,0,0,1,1,0,1,0,1,1,79.15,20
4993-JCRGJ,0,0,0,0,1,0,1,0,0,1,0,84.3,26
4877-TSOFF,0,0,0,0,0,0,0,0,0,0,0,75.75,55
6961-VCPMC,0,0,0,0,1,1,1,1,0,1,1,80.4,46
5288-AHOUP,0,0,0,0,1,1,1,1,0,1,0,78.5,11
6688-UZPWD,0,0,0,0,1,1,1,1,0,1,1,102.0,11
8468-EHYJA,0,0,0,0,1,1,0,1,0,1,0,99.65,57
1965-DDBWU,0,0,0,0,1,0,1,0,0,1,1,89.05,16
9057-SIHCH,0,0,0,0,1,1,1,1,0,1,1,96.6,3
6352-GIGGQ,0,0,0,0,0,0,0,0,0,0,0,88.8,67
6771-XWBDM,0,0,0,0,1,1,1,0,0,1,1,104.5,57
3082-YVEKW,0,0,0,0,0,0,0,0,1,0,0,77.15,23
7134-HBPBS,0,0,0,0,1,0,1,0,1,0,0,108.1,72
3489-HHPFY,0,0,0,0,1,1,1,1,0,1,0,84.05,2
2984-TBYKU,0,0,0,0,1,0,0,0,1,0,0,104.9,72
9822-WMWVG,0,0,0,0,1,0,0,1,0,1,0,106.5,41
9040-KZVWO,0,0,0,0,1,1,1,0,0,0,0,75.5,26
2645-QTLMB,0,0,0,0,1,1,1,1,0,1,1,94.25,7
6339-RZCBJ,0,0,0,0,0,0,1,0,1,0,0,78.9,48
4424-TKOPW,0,0,0,0,1,1,1,1,0,1,1,93.85,2
4415-WNGVR,0,0,0,0,0,0,0,1,0,0,0,79.2,12
2522-AHJXR,0,0,0,0,1,0,0,0,0,1,0,109.45,60
8443-ZRDBZ,0,0,0,0,1,1,1,1,0,1,1,76.05,4
7479-NITWS,0,0,0,0,1,1,1,0,0,1,1,89.35,7
9385-NXKDA,0,0,0,0,0,1,0,0,1,0,0,82.65,72
2959-MJHIC,0,0,0,0,1,1,1,1,0,1,1,80.35,4
9351-HXDMR,0,0,0,0,1,0,0,0,1,0,0,110.9,72
3537-HPKQT,0,0,0,0,1,1,1,0,0,1,0,77.75,55
5960-WPXQM,0,0,0,0,1,1,1,1,0,1,1,79.05,1
0684-AOSIH,0,0,0,0,1,1,0,1,0,1,1,95.0,1
1309-XGFSN,0,0,0,0,0,1,1,1,0,0,0,80.85,52
1866-RZZQS,0,0,0,0,1,1,1,1,0,1,1,98.4,41
8631-NBHFZ,0,0,0,0,0,0,0,0,1,0,1,79.4,66
8800-JOOCF,0,0,0,0,1,1,1,1,0,1,0,84.05,12
1469-LBJQJ,0,0,0,0,1,1,1,1,0,1,0,105.2,66
4958-XCBDQ,0,0,0,0,1,1,1,1,0,1,1,101.4,35
8337-UPOAQ,0,0,0,0,1,1,1,1,0,1,1,89.8,10
0064-YIJGF,0,0,0,0,1,1,1,0,0,1,0,75.75,27
2386-OWURY,0,0,0,0,1,0,1,1,0,1,0,95.3,58
1725-IQNIY,0,0,0,0,1,0,0,0,1,0,1,109.75,54
6712-OAWRH,0,0,0,0,1,1,1,1,0,1,1,91.25,26
1508-DFXCU,0,0,0,0,1,1,1,1,0,1,0,81.45,12
7868-BGSZA,0,0,0,0,0,1,0,1,0,0,0,80.2,43
2800-QQUSO,0,0,0,0,1,0,1,1,0,1,0,100.3,42
7973-DZRKH,0,0,0,0,1,0,0,0,1,0,0,90.95,66
5914-DVBWJ,0,0,0,0,1,0,1,1,0,1,1,85.45,18
2533-QVMSK,0,0,0,0,1,0,1,1,1,0,1,94.1,61
9773-PEQBZ,0,0,0,0,1,1,1,1,0,1,0,79.85,10
8625-AZYZY,0,0,0,0,1,1,1,1,0,1,1,104.65,24
6837-HAEVO,0,0,0,0,1,1,1,1,1,0,0,105.0,69
6701-YVNQG,0,0,0,0,0,0,0,0,1,0,0,88.7,72
4304-XUMGI,0,0,0,0,0,1,0,0,1,0,0,75.15,50
8819-ZBYNA,0,0,0,0,1,0,0,0,1,0,0,109.1,58
9481-IEBZY,0,0,0,0,1,0,0,0,0,1,0,112.9,72
6137-NICCO,0,0,0,0,1,1,1,0,0,1,0,94.05,6
9065-ZCPQX,0,0,0,0,0,0,0,0,1,0,0,78.85,72
8374-XGEJJ,0,0,0,0,1,1,1,1,0,1,1,101.0,43
2656-TABEH,0,0,0,0,1,1,1,1,0,1,1,100.2,4
6946-LMSQS,0,0,0,0,1,1,0,1,0,0,1,89.05,25
4626-OZDTJ,0,0,0,0,0,0,1,0,0,0,0,78.65,51
3932-CMDTD,0,0,0,0,1,0,1,1,0,0,1,105.65,4
7714-YXSMB,0,0,0,0,1,1,1,0,0,1,0,100.5,26
4039-HEUNW,0,0,0,0,1,1,1,1,0,1,1,96.5,36
1194-HVAIF,0,0,0,0,1,1,1,0,0,1,0,95.0,27
3594-UVONA,0,0,0,0,0,0,0,0,0,0,1,85.95,35
5089-IFSDP,0,0,0,0,1,1,0,0,1,0,1,109.45,58
6418-HNFED,0,0,0,0,0,0,0,0,1,0,0,83.25,51
0237-YFUTL,0,0,0,0,1,0,0,0,0,1,0,109.65,50
6710-HSJRD,0,0,0,0,1,0,1,1,0,1,0,114.1,61
0840-DCNZE,0,0,0,0,0,0,0,0,0,0,0,86.95,47
1732-FEKLD,0,0,0,0,1,1,1,0,0,0,0,94.75,54
0479-HMSWA,0,0,0,0,1,0,1,1,1,0,0,105.45,26
0365-BZUWY,0,0,0,0,1,1,1,1,0,1,0,102.55,17
4817-VYYWS,0,0,0,0,1,1,1,1,0,1,1,100.2,30
1357-BIJKI,0,0,0,0,1,1,1,1,0,0,0,98.25,50
5299-SJCZT,0,0,0,0,1,1,1,0,0,1,1,101.55,3
2018-PZKMU,0,0,0,0,1,0,1,1,0,1,0,103.1,9
2403-BCASL,0,0,0,0,1,0,1,1,0,0,1,111.95,41
7392-YYPYJ,0,0,0,0,1,1,1,1,0,1,0,100.65,22
2223-GDSHL,0,0,0,0,1,0,0,0,1,0,0,116.05,71
9470-RTWDV,0,0,0,0,0,0,1,0,0,0,0,82.0,26
8104-OSKWT,0,0,0,0,1,1,0,1,0,1,0,79.8,12
4521-YEEHE,0,0,0,0,1,0,1,1,0,1,0,88.85,18
3786-WOVKF,0,0,0,0,1,1,0,0,0,0,0,106.85,72
6086-ESGRL,0,0,0,0,1,1,1,0,0,1,1,80.15,1
3886-CERTZ,0,0,0,0,1,0,1,1,0,0,1,109.25,72
5989-AXPUC,0,0,0,0,1,0,0,0,1,0,0,118.6,68
8015-IHCGW,0,0,0,0,1,0,0,1,1,0,0,115.5,72
9278-VZKCD,0,0,0,0,1,1,0,1,0,1,0,109.1,52
2773-OVBPK,0,0,0,0,1,0,1,0,1,0,0,111.3,67
5206-XZZQI,0,0,0,0,1,0,1,0,0,1,0,80.6,53
6372-RFVNS,0,0,0,0,1,1,1,1,0,1,1,78.8,1
2139-FQHLM,0,0,0,0,1,0,1,0,0,1,0,89.95,19
8261-GWDBQ,0,0,0,0,1,0,0,0,1,0,0,116.05,60
8938-UMKPI,0,0,0,0,1,1,1,1,0,1,1,106.4,47
3882-IYOIJ,0,0,0,0,1,0,0,0,1,0,0,115.25,60
3115-JPJDD,0,0,0,0,1,1,0,0,0,0,0,81.25,59
6319-IEJWJ,0,0,0,0,1,1,1,1,0,1,1,90.2,20
9025-AOMKI,0,0,0,0,1,1,1,0,0,1,1,93.55,6
6339-TBELP,0,0,0,0,1,0,1,0,1,0,0,86.4,71
6173-GOLSU,0,0,0,0,1,1,1,0,0,1,0,94.65,67
5275-SQEIZ,0,0,0,0,1,1,1,0,0,1,1,80.85,1
7716-YTYHG,0,0,0,0,1,1,1,0,0,0,1,82.05,48
4647-MUZON,0,0,0,0,1,1,1,0,0,1,0,95.95,18
8849-PRIQJ,0,0,0,0,1,0,0,1,0,0,0,109.4,67
1304-NECVQ,0,0,0,0,1,1,1,1,0,1,1,78.55,2
8945-GRKHX,0,0,0,0,1,1,1,1,0,1,1,78.65,1
4355-CVPVS,0,0,0,0,1,1,1,0,0,0,0,88.9,56
5655-JSMZM,0,0,0,0,1,1,1,1,0,1,1,96.2,49
5915-ANOEI,0,0,0,0,0,0,0,0,1,0,0,79.15,70
9861-PDSZP,0,0,0,0,1,0,1,0,1,0,0,108.05,72
7225-CBZPL,0,0,0,0,1,1,1,1,0,1,0,94.8,17
4587-VVTOX,0,0,0,0,1,1,1,1,0,1,1,105.3,6
2019-HDCZY,0,0,0,0,1,1,1,1,1,0,0,102.6,63
8972-HJWNV,0,0,0,0,1,1,1,1,0,1,1,84.55,7
2632-IVXVF,0,0,0,0,1,0,0,0,1,0,0,111.75,68
3692-JHONH,0,0,0,0,1,1,1,1,0,0,0,106.5,52
8915-NNTRC,0,0,0,0,1,0,0,0,1,0,0,107.7,72
9592-ERDKV,0,0,0,0,0,1,0,0,0,0,0,79.25,37
2860-RANUS,0,0,0,0,1,1,1,0,0,1,1,85.8,20
4778-IZARL,0,0,0,0,1,0,0,0,1,0,0,110.1,63
0432-CAJZV,0,0,0,0,1,1,1,0,0,1,0,90.7,3
8868-WOZGU,0,0,0,0,1,1,1,1,0,1,1,105.7,28
1200-TUZHR,0,0,0,0,1,1,1,1,0,1,0,85.2,8
6242-FEGFD,0,0,0,0,1,0,0,0,1,0,0,96.6,66
7625-XCQRH,0,0,0,0,1,1,1,1,0,1,1,76.5,11
6194-HBGQN,0,0,0,0,0,0,0,0,0,0,0,81.15,51
6986-IXNDM,0,0,0,0,1,1,1,1,0,1,0,92.9,14
1731-TVIUK,0,0,0,0,1,0,1,1,0,1,1,93.5,4
2987-BJXIK,0,0,0,0,0,1,0,0,1,0,0,84.7,70
0406-BPDVR,0,0,0,0,1,1,1,0,0,0,1,101.5,54
0420-HLGXF,0,0,0,0,1,1,1,1,0,1,0,99.75,39
7446-KQISO,0,0,0,0,1,0,1,0,1,0,0,109.75,45
9823-EALYC,0,0,0,0,0,0,0,0,1,0,0,80.85,72
4006-HKYHO,0,0,0,0,0,0,0,0,1,0,0,86.7,63
3657-COGMW,0,0,0,0,1,1,0,0,0,1,0,108.1,52
6615-NGGZJ,0,0,0,0,1,1,1,1,0,1,1,100.55,14
0266-GMEAO,0,0,0,0,1,0,0,0,1,0,0,114.3,72
5574-NXZIU,0,0,0,0,1,0,0,0,1,0,0,109.2,63
8309-PPCED,0,0,0,0,1,0,1,0,1,0,0,110.45,72
4098-NAUKP,0,0,0,0,1,1,1,1,0,1,0,84.65,68
1485-YDHMM,0,0,0,0,1,0,1,0,0,1,0,93.25,52
8161-QYMTT,0,0,0,0,1,1,1,1,0,1,0,94.1,7
2126-GSEGL,0,0,0,0,0,0,1,0,1,0,0,84.8,70
2434-EEVDB,0,0,0,0,1,1,0,0,1,0,0,94.6,64
6199-IWKGC,0,0,0,0,1,0,1,1,0,0,0,100.25,46
2675-DHUTR,0,0,0,0,1,1,1,1,0,1,0,98.9,58
8152-VETUR,0,0,0,0,1,1,1,0,1,0,0,97.7,72
2873-ZLIWT,0,0,0,0,1,0,1,1,0,1,1,84.85,40
3045-XETSH,0,0,0,0,1,1,1,1,0,1,1,94.85,10
9140-CZQZZ,0,0,0,0,0,0,0,0,1,0,0,79.6,68
9938-TKDGL,0,0,0,0,1,0,0,1,1,0,0,99.55,68
2688-BHGOG,0,0,0,0,1,1,1,1,0,1,0,79.55,9
0946-CLJTI,0,0,0,0,1,1,1,1,0,1,1,98.7,58
1325-USMEC,0,0,0,0,1,1,0,0,1,0,0,99.35,70
0916-QOFDP,0,0,0,0,1,1,1,1,0,1,0,95.8,14
5606-AMZBO,0,0,0,0,1,1,0,0,0,1,0,78.15,10
0112-QWPNC,0,0,0,0,0,0,0,1,0,0,1,84.35,49
0324-BRPCJ,0,0,0,0,1,1,1,1,0,1,1,100.2,68
2777-PHDEI,0,0,0,0,1,1,1,1,0,1,1,78.05,1
2235-EZAIK,0,0,0,0,0,0,0,0,1,0,0,79.2,72
2476-YGEFM,0,0,0,0,1,1,1,0,0,1,0,76.0,29
0641-EVBOJ,0,0,0,0,1,0,0,0,0,1,0,82.3,3
0829-XXPLX,0,0,0,0,1,1,0,0,0,1,0,89.4,20
9974-JFBHQ,0,0,0,0,1,0,1,0,0,1,0,99.15,64
5214-NLTIT,0,0,0,0,1,1,1,0,1,0,0,90.8,72
5055-BRMNE,0,0,0,0,1,0,0,0,1,0,0,106.7,67
9189-JWSHV,0,0,0,0,1,1,1,1,0,1,1,93.55,24
2190-PHBHR,0,0,0,0,1,1,0,0,1,0,0,94.45,72
6627-CFOSN,0,0,0,0,1,1,0,0,0,1,0,99.45,59
7247-XOZPB,0,0,0,0,0,0,0,0,0,0,0,77.4,53
6211-WWLTF,0,0,0,0,1,1,0,0,1,0,0,99.7,63
9138-EFSMO,0,0,0,0,1,1,1,0,0,0,0,78.95,26
0576-WNXXC,0,0,0,0,1,1,1,1,0,1,1,95.55,27
3452-GWUIN,0,0,0,0,1,1,1,1,0,1,0,94.95,19
2716-GFZOR,0,0,0,0,1,1,0,0,0,1,0,86.1,43
3192-LNKRK,0,0,0,0,1,1,1,0,0,1,0,84.05,34
2208-UGTGR,0,0,0,0,1,1,1,1,0,1,0,98.6,56
3005-TYFRD,0,0,0,0,1,1,1,0,0,1,0,103.65,55
8670-MEFCP,0,0,0,0,0,0,0,0,1,0,0,92.9,36
5597-GLBUC,0,0,0,0,1,1,1,1,0,1,1,85.45,1
7278-CKDNC,0,0,0,0,1,1,1,1,0,1,0,80.5,24
2748-MYRVK,0,0,0,0,1,1,1,0,0,0,1,99.9,63
4822-YCXMX,0,0,0,0,1,1,1,1,0,1,1,84.8,25
7181-OQCUT,0,0,0,0,1,1,0,0,0,1,0,103.85,21
9821-POOTN,0,0,0,0,1,1,1,1,0,1,1,75.2,35
0187-QSXOE,0,0,0,0,1,1,1,1,0,1,0,89.0,7
2649-HWLYB,0,0,0,0,0,0,0,0,1,0,0,76.15,65
6904-JLBGY,0,0,0,0,1,0,0,0,1,0,0,117.35,72
6917-YACBP,0,0,0,0,1,1,0,1,0,1,0,89.75,59
5049-MUBWG,0,0,0,0,0,0,0,0,0,0,0,75.0,26
7030-FZTFM,0,0,0,0,1,0,1,0,1,0,0,110.9,72
9741-YLNTD,0,0,0,0,1,0,1,0,0,1,0,87.95,6
5120-ZBLAI,0,0,0,0,0,1,1,0,0,0,0,75.7,50
3663-MITLP,0,0,0,0,1,1,1,1,0,1,1,101.25,15
0906-QVPMS,0,0,0,0,1,0,0,0,1,0,0,115.15,72
7858-GTZSP,0,0,0,0,1,1,1,1,0,1,0,86.55,12
4553-DVPZG,0,0,0,0,1,1,1,1,0,1,0,101.35,62
4902-OHLSK,0,0,0,0,1,0,1,1,0,1,1,98.65,29
